sample_index,sample_identity,sample_image_name,best_match_index,best_match_identity,best_match_image_name,similarity
3063,000030,070.jpg,137365,0000186,image_5171.jpg,0.3415231704711914
5983,000060,062.jpg,304311,2628416,image_437745.jpg,0.3607815206050873
7757,000078,007.jpg,410368,0182839,image_140701.jpg,0.3680661916732788
9578,000096,064.jpg,375481,0095017,image_122782.jpg,0.3644774854183197
537,000005,037.jpg,478269,0000275,image_10602.jpg,0.3744827210903168
2548,000025,028.jpg,441555,0370617,image_181330.jpg,0.40275484323501587
4151,000041,087.jpg,21966,0000210,image_7965.jpg,0.4951571822166443
3304,000033,035.jpg,451804,1923972,image_389926.jpg,0.46023789048194885
1111,000011,007.jpg,362995,0000646,image_30146.jpg,0.3978271484375
8009,000080,003.jpg,288735,0586236,image_221125.jpg,0.3893635869026184
9238,000093,083.jpg,229579,0005064,image_85487.jpg,0.39855021238327026
237,000002,024.jpg,68324,0842770,image_270516.jpg,0.38463661074638367
6007,000060,014.jpg,365480,0933896,image_286352.jpg,0.39234334230422974
7785,000078,092.jpg,176958,0000287,image_10949.jpg,0.39658451080322266
9074,000091,006.jpg,211493,0000670,image_31917.jpg,0.4149216115474701
8901,000089,070.jpg,183143,0000884,image_35850.jpg,0.3804336190223694
2043,000020,074.jpg,398879,0376716,image_182489.jpg,0.39102888107299805
270,000002,076.jpg,436237,2550502,image_432307.jpg,0.37098631262779236
6556,000066,077.jpg,119647,0813812,image_264594.jpg,0.3998267650604248
6087,000061,035.jpg,478316,0000275,image_10513.jpg,0.41135531663894653
6544,000065,070.jpg,282274,1683805,image_371153.jpg,0.35475820302963257
1631,000016,037.jpg,121436,0614220,image_227018.jpg,0.3598317503929138
9493,000095,087.jpg,227151,0224565,image_150894.jpg,0.4284551739692688
8040,000081,045.jpg,340987,0911933,image_279893.jpg,0.38152676820755005
3802,000038,051.jpg,166703,1227747,image_322711.jpg,0.44827744364738464
4137,000041,064.jpg,22411,0000210,image_8208.jpg,0.5158696174621582
9473,000095,005.jpg,31659,1739873,image_376208.jpg,0.4602799713611603
5205,000052,092.jpg,356605,2295051,image_416251.jpg,0.38873860239982605
1014,000010,025.jpg,362749,0599889,image_223799.jpg,0.4996863603591919
7861,000079,057.jpg,346645,2933757,image_452273.jpg,0.40097057819366455
250,000002,038.jpg,161293,0514879,image_206802.jpg,0.37048524618148804
1981,000019,090.jpg,178585,0211087,image_147642.jpg,0.40397217869758606
8236,000083,079.jpg,333836,0350454,image_176878.jpg,0.4043022394180298
7923,000079,089.jpg,389392,0257969,image_157218.jpg,0.38568711280822754
5851,000058,056.jpg,447090,0000270,image_10234.jpg,0.4256094694137573
3654,000036,096.jpg,185054,2294576,image_416188.jpg,0.4287172555923462
1454,000014,044.jpg,90063,0000141,image_1787.jpg,0.4972861111164093
8024,000080,036.jpg,356982,1086543,image_305991.jpg,0.3625476360321045
7878,000079,058.jpg,157665,0394889,image_186148.jpg,0.35249459743499756
4516,000045,014.jpg,251976,1059359,image_301780.jpg,0.3573785126209259
2865,000028,070.jpg,2686,0005210,image_90851.jpg,0.421755313873291
2820,000028,091.jpg,92661,0000295,image_11254.jpg,0.47001487016677856
1339,000013,092.jpg,159612,1377375,image_338995.jpg,0.3812270164489746
2118,000021,004.jpg,479601,1738092,image_375945.jpg,0.5036710500717163
6146,000061,070.jpg,478298,0000275,image_10574.jpg,0.4774174094200134
2335,000023,074.jpg,85143,0004710,image_70734.jpg,0.4377407729625702
9092,000091,029.jpg,37302,0199920,image_145647.jpg,0.3935476243495941
3166,000032,097.jpg,177711,0000189,image_5533.jpg,0.4291214942932129
6134,000061,000.jpg,196190,0719637,image_247427.jpg,0.36989742517471313
1334,000013,095.jpg,79465,0232975,image_152143.jpg,0.37849465012550354
8369,000084,024.jpg,473442,0004645,image_70480.jpg,0.4184422492980957
1755,000017,048.jpg,444691,0811435,image_264350.jpg,0.409690260887146
1813,000018,009.jpg,269371,1985859,image_395181.jpg,0.4699249565601349
5303,000053,068.jpg,262567,2527586,image_431414.jpg,0.3618493378162384
1844,000018,059.jpg,76736,0001538,image_53478.jpg,0.4229509234428406
5551,000055,056.jpg,455084,0001602,image_55336.jpg,0.4048188328742981
1693,000017,002.jpg,427555,0005237,image_91691.jpg,0.36898529529571533
2204,000022,072.jpg,63375,0000159,image_3367.jpg,0.5554451942443848
5337,000053,011.jpg,333976,0350454,image_176913.jpg,0.388053834438324
3354,000033,029.jpg,10290,1500155,image_353478.jpg,0.3913481831550598
7639,000077,013.jpg,113063,0688132,image_241107.jpg,0.3851543366909027
5864,000059,054.jpg,476135,0001548,image_53683.jpg,0.4443034827709198
72,000000,076.jpg,130487,0000592,image_26716.jpg,0.40220314264297485
3883,000039,007.jpg,335401,0000205,image_7376.jpg,0.46567973494529724
1083,000010,081.jpg,237601,0036651,image_112999.jpg,0.4227845370769501
6568,000066,069.jpg,179897,0001520,image_52914.jpg,0.3844866156578064
7961,000080,057.jpg,32687,0947338,image_289212.jpg,0.39447280764579773
4924,000049,063.jpg,235715,0515116,image_206826.jpg,0.35708755254745483
8630,000087,065.jpg,126428,1504650,image_354490.jpg,0.367267906665802
1833,000018,095.jpg,125809,0385293,image_184369.jpg,0.4485623240470886
7256,000073,078.jpg,367916,0000299,image_11683.jpg,0.5116151571273804
4983,000050,026.jpg,182078,0001836,image_62664.jpg,0.3996294438838959
6980,000070,016.jpg,145674,1479027,image_351656.jpg,0.38732755184173584
5265,000053,053.jpg,110790,0924918,image_283795.jpg,0.4427218437194824
9544,000096,037.jpg,95638,0571727,image_218607.jpg,0.391279399394989
3471,000035,067.jpg,284761,0000619,image_28775.jpg,0.3399254083633423
8577,000086,048.jpg,317678,0001696,image_58081.jpg,0.4095700979232788
2856,000028,029.jpg,358519,0000192,image_5840.jpg,0.4428113102912903
7247,000073,077.jpg,457640,0005335,image_95979.jpg,0.4730129539966583
2064,000020,028.jpg,133452,2026536,image_398251.jpg,0.35008031129837036
1787,000017,056.jpg,179176,1801800,image_381173.jpg,0.4010598361492157
3823,000038,060.jpg,235303,0365501,image_180519.jpg,0.4839048981666565
2475,000025,079.jpg,459797,0000170,image_4470.jpg,0.4849470853805542
6128,000061,042.jpg,350590,0313534,image_168878.jpg,0.47094500064849854
4265,000043,002.jpg,126343,0000580,image_26394.jpg,0.3785165846347809
5108,000051,061.jpg,444174,1119858,image_310045.jpg,0.35407790541648865
3253,000032,023.jpg,169215,0006121,image_105487.jpg,0.408410906791687
4788,000048,004.jpg,433510,0001542,image_53671.jpg,0.41344404220581055
8887,000089,011.jpg,311599,0790944,image_261429.jpg,0.3339916467666626
60,000000,018.jpg,100001,0001642,image_56943.jpg,0.38290733098983765
4190,000042,073.jpg,407424,0001845,image_63381.jpg,0.38099005818367004
6181,000062,062.jpg,472146,0370085,image_181192.jpg,0.388703316450119
3065,000030,056.jpg,383762,0000185,image_5113.jpg,0.4074385166168213
4599,000046,082.jpg,443380,0000225,image_8869.jpg,0.3546604514122009
6365,000064,078.jpg,470415,2471798,image_428712.jpg,0.3478992283344269
8128,000081,098.jpg,381838,0643050,image_232060.jpg,0.37128716707229614
4989,000050,083.jpg,182081,0001836,image_62663.jpg,0.41934069991111755
2315,000023,083.jpg,292028,0005128,image_87995.jpg,0.415580689907074
7938,000080,013.jpg,455120,0001602,image_55355.jpg,0.4114077389240265
5888,000059,010.jpg,57717,0108132,image_125749.jpg,0.39192622900009155
9839,000099,088.jpg,78354,0000709,image_33377.jpg,0.39139771461486816
7615,000076,046.jpg,312667,0000307,image_12104.jpg,0.5686777234077454
8625,000087,008.jpg,208678,0502342,image_204162.jpg,0.34122586250305176
2264,000022,064.jpg,39339,0000166,image_3429.jpg,0.45364707708358765
6384,000064,024.jpg,250301,0360910,image_179409.jpg,0.3788537085056305
2663,000026,087.jpg,13627,0666739,image_237658.jpg,0.37823599576950073
9407,000095,002.jpg,153994,0680983,image_239821.jpg,0.41671544313430786
9617,000097,047.jpg,73976,0000353,image_14527.jpg,0.436450332403183
8892,000089,029.jpg,465228,1915412,image_389434.jpg,0.33621612191200256
5336,000053,015.jpg,300118,1258970,image_325734.jpg,0.35111287236213684
2447,000024,003.jpg,360176,1843026,image_384095.jpg,0.38214993476867676
1543,000015,084.jpg,354141,0654240,image_234697.jpg,0.40113577246665955
1228,000012,088.jpg,143144,0644897,image_232600.jpg,0.4827761948108673
7907,000079,001.jpg,8818,0000310,image_12316.jpg,0.4112702012062073
1968,000019,046.jpg,344355,0641816,image_231412.jpg,0.41379112005233765
465,000004,021.jpg,331832,2398956,image_423813.jpg,0.42645514011383057
6449,000065,043.jpg,296566,1601762,image_364123.jpg,0.3770059645175934
3310,000033,058.jpg,177773,0000189,image_5669.jpg,0.5086402297019958
7117,000071,001.jpg,183814,2351426,image_419810.jpg,0.3868366479873657
2618,000026,017.jpg,323670,1157358,image_314912.jpg,0.4204118847846985
6466,000065,032.jpg,7089,1506663,image_354563.jpg,0.37095654010772705
208,000002,067.jpg,444051,0733185,image_250245.jpg,0.36971473693847656
9585,000096,094.jpg,254470,1601397,image_364062.jpg,0.373824805021286
8980,000090,028.jpg,184066,0001632,image_56519.jpg,0.4292767643928528
6433,000064,085.jpg,204818,0297578,image_165635.jpg,0.3945830464363098
2125,000021,035.jpg,63419,0000159,image_2994.jpg,0.43876925110816956
3428,000034,044.jpg,421582,0636426,image_230421.jpg,0.34391409158706665
3314,000033,068.jpg,109032,3920288,image_479277.jpg,0.4322991669178009
9256,000093,091.jpg,220538,0005553,image_104536.jpg,0.40766751766204834
6281,000063,040.jpg,117395,0829576,image_267355.jpg,0.38088762760162354
4776,000048,032.jpg,206596,0005299,image_94221.jpg,0.376405268907547
5689,000057,024.jpg,308786,1065229,image_302211.jpg,0.3627479076385498
8163,000082,073.jpg,312158,1024677,image_297591.jpg,0.36936062574386597
2811,000028,037.jpg,476158,0000121,image_1538.jpg,0.41538459062576294
8434,000085,002.jpg,403258,0000332,image_13057.jpg,0.3747718632221222
4379,000044,065.jpg,343394,1429471,image_345792.jpg,0.4250122308731079
5229,000052,086.jpg,205701,0515225,image_207481.jpg,0.4099348783493042
3897,000039,010.jpg,325041,0000207,image_7561.jpg,0.6364505887031555
5503,000055,092.jpg,175488,0470981,image_199194.jpg,0.3986927270889282
2936,000029,021.jpg,416441,0498713,image_203596.jpg,0.41426390409469604
8051,000081,072.jpg,97207,0572594,image_218855.jpg,0.38582584261894226
6867,000069,069.jpg,103086,0000293,image_11045.jpg,0.45422887802124023
1392,000014,079.jpg,90070,0000141,image_1868.jpg,0.43213462829589844
8435,000085,045.jpg,161117,0000331,image_12879.jpg,0.4443418085575104
9581,000096,046.jpg,334393,1089685,image_306230.jpg,0.3761078715324402
1483,000014,081.jpg,90125,0000141,image_1900.jpg,0.40293315052986145
2406,000024,040.jpg,410369,0182839,image_140785.jpg,0.386435866355896
6874,000069,026.jpg,92545,0000295,image_11409.jpg,0.3991353213787079
3856,000038,098.jpg,101733,0000204,image_7162.jpg,0.4984893202781677
1048,000010,019.jpg,197127,0570364,image_218182.jpg,0.3758336901664734
5601,000056,041.jpg,359502,0005295,image_94165.jpg,0.4358901381492615
4579,000046,065.jpg,443225,0000225,image_8825.jpg,0.5154362916946411
6775,000068,022.jpg,131622,0004827,image_76086.jpg,0.3921312093734741
9364,000094,060.jpg,331400,0630100,image_229627.jpg,0.40689393877983093
5361,000054,067.jpg,241966,0000260,image_9775.jpg,0.41956350207328796
5651,000056,056.jpg,372889,0105672,image_125348.jpg,0.38981685042381287
6111,000061,060.jpg,409123,0609845,image_226311.jpg,0.40543580055236816
2910,000029,075.jpg,16959,0005392,image_98126.jpg,0.39872169494628906
1829,000018,051.jpg,355800,0000147,image_2677.jpg,0.435461163520813
2515,000025,037.jpg,397861,2336967,image_418782.jpg,0.4077315032482147
3444,000034,055.jpg,250438,0101198,image_124423.jpg,0.46301162242889404
2714,000027,075.jpg,468300,0454042,image_197389.jpg,0.3462566137313843
9713,000098,033.jpg,409092,0609845,image_226350.jpg,0.3660885691642761
2134,000021,050.jpg,63182,0000159,image_3304.jpg,0.44380486011505127
4796,000048,088.jpg,108054,2615689,image_436812.jpg,0.4148688316345215
2408,000024,016.jpg,229924,3491663,image_470718.jpg,0.40565061569213867
3799,000038,035.jpg,235366,0365501,image_180584.jpg,0.4604153037071228
9802,000099,043.jpg,3077,0001293,image_45917.jpg,0.40420395135879517
3854,000038,090.jpg,486402,0220240,image_148980.jpg,0.38179531693458557
6747,000068,030.jpg,176949,0000287,image_10974.jpg,0.42051875591278076
6368,000064,069.jpg,128157,1063542,image_302083.jpg,0.36752626299858093
8012,000080,071.jpg,226972,1428355,image_345433.jpg,0.3833684027194977
4753,000047,093.jpg,162038,0000233,image_9120.jpg,0.5317783355712891
5084,000051,022.jpg,266052,0424060,image_191176.jpg,0.379159152507782
583,000005,096.jpg,52810,1279743,image_328081.jpg,0.37095409631729126
8859,000089,084.jpg,415146,0001774,image_60508.jpg,0.3440524935722351
1593,000016,002.jpg,84364,1199888,image_319294.jpg,0.3701651692390442
8816,000089,067.jpg,349796,0413168,image_189299.jpg,0.37277960777282715
8206,000082,001.jpg,376467,1004211,image_293767.jpg,0.3723065257072449
3126,000031,018.jpg,372941,0105672,image_125402.jpg,0.38722604513168335
6210,000062,031.jpg,109933,0000792,image_34500.jpg,0.4314022958278656
7568,000076,004.jpg,141099,0251986,image_155887.jpg,0.3619145154953003
3384,000034,078.jpg,258040,0001084,image_40777.jpg,0.37847834825515747
442,000004,017.jpg,422759,0584482,image_220709.jpg,0.3881784677505493
9758,000098,019.jpg,353592,0272399,image_160620.jpg,0.395178884267807
1125,000011,010.jpg,293214,0529328,image_211084.jpg,0.38834133744239807
1640,000016,091.jpg,387016,0726200,image_248696.jpg,0.37326791882514954
2807,000028,088.jpg,165726,0068260,image_118023.jpg,0.3860764503479004
7860,000079,012.jpg,181435,0729369,image_249380.jpg,0.3744438886642456
4664,000047,034.jpg,161847,0000233,image_9200.jpg,0.5001547932624817
6978,000070,062.jpg,72542,2679438,image_440376.jpg,0.37969908118247986
7497,000075,099.jpg,47771,1032208,image_298433.jpg,0.3710228204727173
9865,000099,044.jpg,223264,2105766,image_403709.jpg,0.44834402203559875
1477,000014,029.jpg,90147,0000141,image_2025.jpg,0.5463294982910156
662,000006,005.jpg,302200,0931090,image_285032.jpg,0.44142764806747437
3994,000040,040.jpg,421749,0491402,image_202295.jpg,0.3980486989021301
9749,000098,041.jpg,413912,0000439,image_18602.jpg,0.3952462077140808
9267,000093,049.jpg,402636,2829737,image_448142.jpg,0.3695776164531708
1448,000014,099.jpg,90070,0000141,image_1868.jpg,0.45365360379219055
6802,000068,059.jpg,151327,0272479,image_160832.jpg,0.3697086274623871
5197,000052,075.jpg,36602,0000460,image_19536.jpg,0.3621074855327606
9416,000095,066.jpg,206559,0005299,image_94307.jpg,0.38676726818084717
38,000000,035.jpg,300358,0670780,image_238280.jpg,0.35098373889923096
3703,000037,051.jpg,368648,0004770,image_73938.jpg,0.4260382354259491
8146,000082,033.jpg,36535,0000460,image_19575.jpg,0.45993170142173767
1715,000017,057.jpg,274018,1137209,image_312208.jpg,0.3504982590675354
8568,000086,019.jpg,403273,0000332,image_13255.jpg,0.44156038761138916
8433,000085,079.jpg,403140,0000332,image_13059.jpg,0.49627694487571716
1297,000013,067.jpg,2607,0005210,image_90854.jpg,0.4170679450035095
9926,000100,012.jpg,238137,0936403,image_287631.jpg,0.43297916650772095
721,000007,073.jpg,199803,0654110,image_234679.jpg,0.3411083221435547
1060,000010,006.jpg,98747,2953537,image_453515.jpg,0.4497135579586029
8050,000081,047.jpg,1403,3984772,image_480310.jpg,0.3998163342475891
3552,000035,036.jpg,350866,0001593,image_54600.jpg,0.3715583384037018
5189,000052,083.jpg,421114,1835900,image_383195.jpg,0.42672353982925415
6322,000063,003.jpg,376134,0005278,image_93682.jpg,0.38413137197494507
5637,000056,000.jpg,405331,0154226,image_135253.jpg,0.47959691286087036
3514,000035,038.jpg,408373,0005520,image_102828.jpg,0.3913380205631256
9694,000097,081.jpg,232869,2720794,image_442673.jpg,0.40118175745010376
3140,000031,086.jpg,405595,0004790,image_74698.jpg,0.4409700930118561
9603,000097,043.jpg,239030,0001068,image_39884.jpg,0.43812552094459534
309,000003,054.jpg,294358,0221043,image_149377.jpg,0.3808351159095764
4372,000044,033.jpg,280045,2649407,image_438955.jpg,0.42529428005218506
7832,000078,027.jpg,444174,1119858,image_310045.jpg,0.35468459129333496
7249,000073,039.jpg,325080,0000207,image_7544.jpg,0.4000747799873352
7774,000078,088.jpg,92627,0000295,image_11509.jpg,0.3860471248626709
2639,000026,048.jpg,125888,0385293,image_184427.jpg,0.39299339056015015
7872,000079,035.jpg,352814,1455681,image_349070.jpg,0.38289278745651245
1561,000015,001.jpg,275762,1100839,image_307344.jpg,0.4036903977394104
146,000001,017.jpg,31088,0187719,image_142140.jpg,0.43548086285591125
33,000000,040.jpg,240634,2625538,image_437596.jpg,0.4413835406303406
5133,000051,071.jpg,361208,1101910,image_307490.jpg,0.3820909857749939
2038,000020,092.jpg,283102,0765048,image_256943.jpg,0.4095017910003662
5778,000058,012.jpg,282632,0000652,image_30481.jpg,0.44227373600006104
7241,000073,079.jpg,345107,0000301,image_11731.jpg,0.39207956194877625
2556,000025,094.jpg,155215,1102140,image_307855.jpg,0.4364766478538513
1056,000010,020.jpg,351872,1013338,image_295198.jpg,0.46305468678474426
9232,000093,026.jpg,293219,0529328,image_211108.jpg,0.40182018280029297
8150,000082,072.jpg,250099,0000563,image_25484.jpg,0.42243242263793945
4123,000041,049.jpg,22440,0000210,image_7900.jpg,0.5422266721725464
4822,000048,044.jpg,24020,0159789,image_136200.jpg,0.4026789665222168
8242,000083,077.jpg,243583,2458152,image_427769.jpg,0.3714585304260254
1368,000013,042.jpg,261961,0311691,image_168442.jpg,0.3777306079864502
9634,000097,040.jpg,74056,0000353,image_14551.jpg,0.41360995173454285
7365,000074,057.jpg,428260,0881038,image_275555.jpg,0.37633273005485535
9630,000097,022.jpg,198916,2648858,image_438874.jpg,0.39797505736351013
2382,000024,077.jpg,407113,0266824,image_159066.jpg,0.3998067378997803
3734,000037,076.jpg,159224,0217461,image_148480.jpg,0.3971453607082367
9059,000091,074.jpg,272121,0097022,image_123112.jpg,0.3876619338989258
6768,000068,007.jpg,210831,5097279,image_489764.jpg,0.41062575578689575
4293,000043,040.jpg,313458,1567113,image_360923.jpg,0.42905426025390625
5667,000057,008.jpg,460533,0054168,image_115407.jpg,0.39562657475471497
5431,000054,071.jpg,408946,1557314,image_359718.jpg,0.38945692777633667
1096,000011,034.jpg,47973,1443641,image_347660.jpg,0.39282500743865967
5457,000055,013.jpg,418430,1816903,image_381867.jpg,0.36947697401046753
4015,000040,084.jpg,337916,2564938,image_433630.jpg,0.41700252890586853
2942,000029,003.jpg,232301,1420281,image_344522.jpg,0.36356836557388306
5533,000055,055.jpg,360423,1036050,image_298972.jpg,0.41289401054382324
1350,000013,031.jpg,107455,0005166,image_89056.jpg,0.37632840871810913
5428,000054,003.jpg,74930,0993242,image_292220.jpg,0.4053734540939331
156,000001,059.jpg,128307,0445180,image_195681.jpg,0.37876173853874207
6294,000063,017.jpg,300026,1258970,image_325711.jpg,0.37400829792022705
1837,000018,041.jpg,170085,2854131,image_449366.jpg,0.3990767300128937
1074,000010,000.jpg,329454,0472710,image_199490.jpg,0.38386476039886475
1730,000017,075.jpg,1528,0515296,image_207561.jpg,0.4246472418308258
5966,000060,008.jpg,77443,2047859,image_399346.jpg,0.3860592842102051
4830,000048,001.jpg,3734,1269723,image_327068.jpg,0.3965771198272705
9388,000094,085.jpg,172358,0452963,image_197077.jpg,0.3997323215007782
1384,000013,098.jpg,176185,0168850,image_137327.jpg,0.3694220185279846
6959,000070,033.jpg,92727,0000295,image_11457.jpg,0.4552774131298065
3003,000030,010.jpg,222898,0281575,image_163346.jpg,0.394085556268692
8798,000088,029.jpg,448748,0000335,image_13671.jpg,0.5153042674064636
5686,000057,083.jpg,149707,1733488,image_375290.jpg,0.37985366582870483
6614,000066,048.jpg,469299,0126284,image_129597.jpg,0.3639015853404999
5245,000052,036.jpg,139622,1840138,image_383643.jpg,0.39601290225982666
2095,000021,034.jpg,482562,0005311,image_94930.jpg,0.38645151257514954
4380,000044,069.jpg,236130,0515116,image_207333.jpg,0.4400102198123932
6589,000066,075.jpg,286507,0001004,image_38110.jpg,0.3904852867126465
7528,000075,036.jpg,134224,0132300,image_130870.jpg,0.4057551622390747
6422,000064,003.jpg,117367,0829576,image_267265.jpg,0.4090579152107239
392,000003,093.jpg,302939,0000102,image_446.jpg,0.42576006054878235
5545,000055,090.jpg,300977,0005420,image_99436.jpg,0.3724258542060852
8074,000081,082.jpg,467551,0001484,image_51359.jpg,0.356519877910614
161,000001,031.jpg,446326,1186061,image_317985.jpg,0.38303613662719727
395,000003,056.jpg,268104,0649460,image_233640.jpg,0.44765663146972656
948,000009,014.jpg,55028,0000117,image_1413.jpg,0.39259523153305054
7936,000080,043.jpg,173470,0620828,image_228039.jpg,0.4091815650463104
3639,000036,064.jpg,390954,1169471,image_316225.jpg,0.4173114001750946
8941,000090,024.jpg,264534,0605080,image_225201.jpg,0.3725072145462036
1012,000010,007.jpg,404724,0403937,image_187682.jpg,0.40191709995269775
6575,000066,026.jpg,269268,1261965,image_326209.jpg,0.36151355504989624
2070,000020,015.jpg,477899,0831921,image_267794.jpg,0.40802639722824097
8956,000090,091.jpg,92553,0000295,image_11475.jpg,0.38211706280708313
9138,000092,083.jpg,384164,1484804,image_352364.jpg,0.36111533641815186
6392,000064,095.jpg,208785,4442319,image_484654.jpg,0.3722485899925232
8753,000088,037.jpg,150827,0000333,image_13555.jpg,0.47041380405426025
6514,000065,048.jpg,71918,0359577,image_179290.jpg,0.37263327836990356
9780,000098,046.jpg,269584,0630379,image_229642.jpg,0.4071292281150818
8020,000080,085.jpg,336632,1224290,image_322486.jpg,0.46953457593917847
7252,000073,066.jpg,9560,0005327,image_95951.jpg,0.38832515478134155
5396,000054,037.jpg,462617,0582149,image_220116.jpg,0.4471256732940674
2211,000022,025.jpg,39269,0000166,image_3539.jpg,0.4117327332496643
8495,000085,094.jpg,403283,0000332,image_13114.jpg,0.39452993869781494
9033,000091,022.jpg,236883,0888882,image_276634.jpg,0.4179494380950928
8461,000085,082.jpg,99882,0004852,image_76507.jpg,0.41601717472076416
3431,000034,063.jpg,461262,0075788,image_119593.jpg,0.37644773721694946
859,000008,063.jpg,11078,0000114,image_1024.jpg,0.5043326616287231
8358,000084,012.jpg,210698,2682397,image_440889.jpg,0.44262975454330444
8527,000086,072.jpg,179168,1801800,image_381205.jpg,0.38495564460754395
5477,000055,025.jpg,362605,0922724,image_282909.jpg,0.3870651423931122
5561,000056,077.jpg,40567,0611979,image_226727.jpg,0.38690710067749023
6808,000068,060.jpg,452010,0273946,image_161238.jpg,0.425411581993103
870,000008,042.jpg,74678,0893965,image_277686.jpg,0.427691787481308
4077,000041,072.jpg,22355,0000210,image_8121.jpg,0.4174685776233673
8857,000089,091.jpg,211523,3697476,image_474945.jpg,0.3743409216403961
9347,000094,095.jpg,384063,0000446,image_18814.jpg,0.40353360772132874
6993,000070,068.jpg,328859,0001081,image_40168.jpg,0.4021337032318115
6315,000063,063.jpg,233017,0519043,image_208246.jpg,0.3614817261695862
4285,000043,009.jpg,447328,0788202,image_260801.jpg,0.3539007306098938
1652,000016,052.jpg,169161,1045397,image_300146.jpg,0.3827248811721802
2932,000029,044.jpg,444184,1119858,image_310050.jpg,0.3943305015563965
3356,000033,036.jpg,196571,0048932,image_114742.jpg,0.42687109112739563
8332,000084,097.jpg,370668,0519440,image_208503.jpg,0.3543904721736908
1313,000013,025.jpg,259929,0336701,image_174051.jpg,0.36675748229026794
322,000003,009.jpg,414118,0000439,image_18546.jpg,0.39955660700798035
4490,000045,004.jpg,210153,1868102,image_385837.jpg,0.3934277892112732
6335,000063,029.jpg,323002,1361364,image_337189.jpg,0.32553771138191223
1701,000017,033.jpg,45216,0606924,image_225529.jpg,0.37335097789764404
9294,000093,036.jpg,363518,0274371,image_161279.jpg,0.43050289154052734
7782,000078,050.jpg,147015,0001668,image_57674.jpg,0.36350420117378235
1921,000019,040.jpg,49835,0272706,image_161110.jpg,0.38190048933029175
22,000000,007.jpg,101256,0000302,image_11874.jpg,0.34490296244621277
104,000001,013.jpg,94063,0000099,image_100.jpg,0.42034733295440674
729,000007,035.jpg,20456,0886033,image_276168.jpg,0.359321653842926
904,000009,033.jpg,115566,0933988,image_286806.jpg,0.37090757489204407
7835,000079,030.jpg,362832,1143816,image_313021.jpg,0.3784776031970978
4047,000040,085.jpg,360423,1036050,image_298972.jpg,0.40897607803344727
1221,000012,062.jpg,173794,0000133,image_1675.jpg,0.4550752639770508
8621,000087,039.jpg,2036,1616349,image_364341.jpg,0.38333332538604736
4191,000042,004.jpg,428256,0881038,image_275553.jpg,0.41218793392181396
5855,000059,079.jpg,306554,0005238,image_91750.jpg,0.39341026544570923
5839,000058,023.jpg,474036,0001277,image_45200.jpg,0.40433862805366516
2096,000021,067.jpg,189944,1920131,image_389605.jpg,0.3965630829334259
5278,000053,080.jpg,128705,0001722,image_58869.jpg,0.37941187620162964
1893,000019,002.jpg,30561,2945096,image_452824.jpg,0.34381335973739624
6249,000063,097.jpg,128155,1063542,image_302098.jpg,0.3377891480922699
2425,000024,091.jpg,91770,1340129,image_335010.jpg,0.4029102027416229
7008,000070,052.jpg,484665,1443306,image_347455.jpg,0.361076295375824
3803,000038,075.jpg,65415,0749081,image_253852.jpg,0.3923555016517639
8893,000089,089.jpg,311606,0790944,image_261412.jpg,0.4213176369667053
817,000008,012.jpg,11247,0000114,image_1156.jpg,0.43329575657844543
1431,000014,075.jpg,152283,0000137,image_1752.jpg,0.3806207478046417
7423,000074,000.jpg,345118,0000301,image_11851.jpg,0.5335193276405334
2380,000024,034.jpg,327357,0000459,image_19338.jpg,0.36300739645957947
6307,000063,018.jpg,408238,0001210,image_44196.jpg,0.357735276222229
8164,000082,004.jpg,378684,2008435,image_396928.jpg,0.4364588260650635
3489,000035,012.jpg,119483,0813812,image_264742.jpg,0.37833473086357117
9840,000099,082.jpg,437166,0324658,image_170758.jpg,0.40399718284606934
778,000007,023.jpg,370935,1128780,image_311143.jpg,0.3707857131958008
375,000003,042.jpg,302814,0000102,image_390.jpg,0.45257848501205444
79,000000,042.jpg,130336,2869419,image_450007.jpg,0.382608026266098
9834,000099,083.jpg,424770,0000535,image_23525.jpg,0.42123183608055115
8010,000080,028.jpg,375983,3473527,image_470398.jpg,0.36966031789779663
2692,000027,065.jpg,275504,1194171,image_318776.jpg,0.44070494174957275
9027,000091,080.jpg,188902,3995646,image_480577.jpg,0.3834172189235687
9487,000095,000.jpg,409072,0609845,image_226315.jpg,0.4121495485305786
5093,000051,035.jpg,412120,0150255,image_134455.jpg,0.38521867990493774
2197,000022,053.jpg,39357,0000166,image_3392.jpg,0.5986976027488708
761,000007,006.jpg,303330,0089456,image_121879.jpg,0.34572798013687134
3052,000030,085.jpg,383740,0000185,image_5160.jpg,0.3784904479980469
9846,000099,017.jpg,79957,0316079,image_169435.jpg,0.4187164902687073
1498,000015,077.jpg,446557,0731075,image_249682.jpg,0.34175533056259155
6995,000070,092.jpg,417351,1933128,image_390586.jpg,0.39265763759613037
6952,000070,045.jpg,468096,1216253,image_321711.jpg,0.38355889916419983
3278,000033,054.jpg,218402,1807923,image_381374.jpg,0.45659884810447693
8569,000086,099.jpg,365094,1122987,image_310302.jpg,0.36781954765319824
2226,000022,088.jpg,39337,0000166,image_3369.jpg,0.4312175512313843
3159,000031,090.jpg,439746,2225369,image_411951.jpg,0.3560636043548584
